,Hosp_Name,metrics,values
5797,OSF St Paul Medical Center,rating_overall,5.0
5798,OSF St Paul Medical Center,rating_overall,5.0
5799,OSF St Paul Medical Center,rating_overall,5.0
5800,OSF St Paul Medical Center,rating_overall,5.0
5801,OSF St Paul Medical Center,rating_overall,5.0
5802,OSF St Paul Medical Center,rating_overall,5.0
5803,OSF St Paul Medical Center,rating_overall,5.0
5804,OSF St Paul Medical Center,rating_overall,5.0
5805,OSF St Paul Medical Center,rating_overall,5.0
5806,OSF St Paul Medical Center,rating_overall,5.0
5807,OSF St Paul Medical Center,rating_overall,5.0
5808,OSF St Paul Medical Center,rating_overall,5.0
5809,OSF St Paul Medical Center,rating_overall,5.0
5810,OSF St Paul Medical Center,rating_overall,5.0
5811,OSF St Paul Medical Center,rating_overall,5.0
5812,OSF St Paul Medical Center,rating_overall,5.0
5813,OSF St Paul Medical Center,rating_overall,5.0
5814,OSF St Paul Medical Center,rating_overall,5.0
5815,OSF St Paul Medical Center,rating_overall,5.0
5816,OSF St Paul Medical Center,rating_overall,5.0
5817,OSF St Paul Medical Center,rating_overall,5.0
5818,OSF St Paul Medical Center,rating_overall,5.0
5819,OSF St Paul Medical Center,rating_overall,5.0
5820,OSF St Paul Medical Center,rating_overall,5.0
5821,OSF St Paul Medical Center,rating_overall,5.0
5822,OSF St Paul Medical Center,rating_overall,5.0
5823,OSF St Paul Medical Center,rating_overall,5.0
5824,OSF St Paul Medical Center,rating_overall,5.0
5825,OSF St Paul Medical Center,rating_overall,5.0
5826,OSF St Paul Medical Center,rating_overall,5.0
5827,OSF St Paul Medical Center,rating_overall,5.0
5828,OSF St Paul Medical Center,rating_overall,5.0
5829,OSF St Paul Medical Center,rating_overall,5.0
5830,OSF St Paul Medical Center,rating_overall,5.0
5831,OSF St Paul Medical Center,rating_overall,5.0
5832,Kirby Medical Center,rating_overall,5.0
5833,Kirby Medical Center,rating_overall,5.0
5834,Kirby Medical Center,rating_overall,5.0
5835,Kirby Medical Center,rating_overall,4.0
5836,Kirby Medical Center,rating_overall,5.0
5837,Kirby Medical Center,rating_overall,4.0
5838,Kirby Medical Center,rating_overall,1.0
5839,Kirby Medical Center,rating_overall,5.0
5840,Kirby Medical Center,rating_overall,5.0
5841,Kirby Medical Center,rating_overall,2.0
5842,Kirby Medical Center,rating_overall,2.0
5843,Saint Joseph Hospital Elgin - AMITA,rating_balance,2.0
5844,Saint Joseph Hospital Elgin - AMITA,rating_balance,3.0
5845,Saint Joseph Hospital Elgin - AMITA,rating_balance,3.0
5847,Saint Joseph Hospital Elgin - AMITA,rating_balance,3.0
5849,Saint Joseph Hospital Elgin - AMITA,rating_balance,3.0
5850,Saint Joseph Hospital Elgin - AMITA,rating_balance,1.0
5851,Saint Joseph Hospital Elgin - AMITA,rating_balance,3.0
5852,Saint Joseph Hospital Elgin - AMITA,rating_balance,2.0
5853,Saint Joseph Hospital Elgin - AMITA,rating_balance,3.0
5854,Saint Joseph Hospital Elgin - AMITA,rating_balance,3.0
5856,Saint Joseph Hospital Elgin - AMITA,rating_balance,3.0
5858,Saint Joseph Hospital Elgin - AMITA,rating_balance,1.0
5859,Mercyhealth Javon Bea Rockford,rating_balance,3.0
5860,Mercyhealth Javon Bea Rockford,rating_balance,4.0
5861,Mercyhealth Javon Bea Rockford,rating_balance,2.0
5862,Mercyhealth Javon Bea Rockford,rating_balance,5.0
5863,Mercyhealth Javon Bea Rockford,rating_balance,2.0
5864,Mercyhealth Javon Bea Rockford,rating_balance,1.0
5865,Mercyhealth Javon Bea Rockford,rating_balance,1.0
5866,Mercyhealth Javon Bea Rockford,rating_balance,1.0
5867,Mercyhealth Javon Bea Rockford,rating_balance,4.0
5868,Mercyhealth Javon Bea Rockford,rating_balance,4.0
5869,Mercyhealth Javon Bea Rockford,rating_balance,2.0
5870,Mercyhealth Javon Bea Rockford,rating_balance,3.0
5871,Mercyhealth Javon Bea Rockford,rating_balance,4.0
5872,Mercyhealth Javon Bea Rockford,rating_balance,2.0
5873,Mercyhealth Javon Bea Rockford,rating_balance,5.0
5874,Mercyhealth Javon Bea Rockford,rating_balance,1.0
5875,Mercyhealth Javon Bea Rockford,rating_balance,1.0
5876,Mercyhealth Javon Bea Rockford,rating_balance,1.0
5877,Mercyhealth Javon Bea Rockford,rating_balance,4.0
5878,Mercyhealth Javon Bea Rockford,rating_balance,4.0
5879,Mercyhealth Javon Bea Rockford,rating_balance,2.0
5880,Mercyhealth Javon Bea Rockford,rating_balance,3.0
5881,Mercyhealth Javon Bea Rockford,rating_balance,4.0
5882,Mercyhealth Javon Bea Rockford,rating_balance,2.0
5883,Mercyhealth Javon Bea Rockford,rating_balance,5.0
5884,Mercyhealth Javon Bea Rockford,rating_balance,1.0
5885,Mercyhealth Javon Bea Rockford,rating_balance,1.0
5886,Mercyhealth Javon Bea Rockford,rating_balance,1.0
5887,Mercyhealth Javon Bea Rockford,rating_balance,4.0
5888,Mercyhealth Javon Bea Rockford,rating_balance,4.0
5889,Health Adventist Medical Center Bolingbrook - AMITA,rating_balance,3.0
5890,Health Adventist Medical Center Bolingbrook - AMITA,rating_balance,3.0
5891,Health Adventist Medical Center Bolingbrook - AMITA,rating_balance,5.0
5892,Health Adventist Medical Center Bolingbrook - AMITA,rating_balance,4.0
5894,Health Adventist Medical Center Bolingbrook - AMITA,rating_balance,4.0
5895,Health Adventist Medical Center Bolingbrook - AMITA,rating_balance,3.0
5896,Health Adventist Medical Center Bolingbrook - AMITA,rating_balance,5.0
5897,Health Adventist Medical Center Bolingbrook - AMITA,rating_balance,3.0
5898,Health Adventist Medical Center Bolingbrook - AMITA,rating_balance,3.0
5899,Health Adventist Medical Center Bolingbrook - AMITA,rating_balance,4.0
5901,Health Adventist Medical Center Bolingbrook - AMITA,rating_balance,4.0
5902,Health Adventist Medical Center Bolingbrook - AMITA,rating_balance,3.0
5904,HSHS St Mary's Hospital,rating_balance,3.0
5905,HSHS St Mary's Hospital,rating_balance,3.0
5906,HSHS St Mary's Hospital,rating_balance,5.0
5907,Illini Community Hospital -Blessing,rating_balance,4.0
5908,Illini Community Hospital -Blessing,rating_balance,3.0
5909,Illini Community Hospital -Blessing,rating_balance,5.0
5910,Illini Community Hospital -Blessing,rating_balance,5.0
5911,Illini Community Hospital -Blessing,rating_balance,4.0
5912,Illini Community Hospital -Blessing,rating_balance,4.0
5913,Illini Community Hospital -Blessing,rating_balance,4.0
5914,Illini Community Hospital -Blessing,rating_balance,4.0
5915,Illini Community Hospital -Blessing,rating_balance,2.0
5917,Illini Community Hospital -Blessing,rating_balance,5.0
5918,Illini Community Hospital -Blessing,rating_balance,5.0
5919,Illini Community Hospital -Blessing,rating_balance,2.0
5920,Illini Community Hospital -Blessing,rating_balance,5.0
5921,Illini Community Hospital -Blessing,rating_balance,4.0
5923,Illini Community Hospital -Blessing,rating_balance,4.0
5924,Illini Community Hospital -Blessing,rating_balance,4.0
5925,Illini Community Hospital -Blessing,rating_balance,4.0
5926,Illini Community Hospital -Blessing,rating_balance,2.0
5927,Illini Community Hospital -Blessing,rating_balance,5.0
5928,Illini Community Hospital -Blessing,rating_balance,4.0
5929,Illini Community Hospital -Blessing,rating_balance,5.0
5930,Illini Community Hospital -Blessing,rating_balance,3.0
5931,Illini Community Hospital -Blessing,rating_balance,1.0
5932,Illini Community Hospital -Blessing,rating_balance,3.0
5933,Illini Community Hospital -Blessing,rating_balance,3.0
5934,Illini Community Hospital -Blessing,rating_balance,3.0
5935,Illini Community Hospital -Blessing,rating_balance,2.0
5936,Illini Community Hospital -Blessing,rating_balance,3.0
5937,Illini Community Hospital -Blessing,rating_balance,2.5
5938,Memorial Hospital Carbondale,rating_balance,5.0
5939,Memorial Hospital Carbondale,rating_balance,3.0
5940,Memorial Hospital Carbondale,rating_balance,4.0
5941,Memorial Hospital Carbondale,rating_balance,5.0
5942,Memorial Hospital Carbondale,rating_balance,5.0
5944,Memorial Hospital Carbondale,rating_balance,5.0
5945,Memorial Hospital Carbondale,rating_balance,3.0
5946,Iroquois Memorial Hospital,rating_balance,5.0
5947,Iroquois Memorial Hospital,rating_balance,5.0
5948,Iroquois Memorial Hospital,rating_balance,4.0
5949,Iroquois Memorial Hospital,rating_balance,3.0
5950,Iroquois Memorial Hospital,rating_balance,3.0
5951,HSHS St Francis Hospital,rating_balance,1.0
5952,HSHS St Francis Hospital,rating_balance,5.0
5953,HSHS St Francis Hospital,rating_balance,3.0
5954,HSHS St Francis Hospital,rating_balance,5.0
5955,HSHS St Francis Hospital,rating_balance,4.0
5956,HSHS St Francis Hospital,rating_balance,1.0
5957,HSHS St Francis Hospital,rating_balance,2.0
5958,HSHS St Francis Hospital,rating_balance,3.0
5959,HSHS St Francis Hospital,rating_balance,1.0
5961,HSHS St Francis Hospital,rating_balance,5.0
5962,HSHS St Francis Hospital,rating_balance,1.0
5963,HSHS St Francis Hospital,rating_balance,5.0
5964,HSHS St Francis Hospital,rating_balance,3.0
5965,HSHS St Francis Hospital,rating_balance,4.0
5966,HSHS St Francis Hospital,rating_balance,1.0
5967,HSHS St Francis Hospital,rating_balance,2.0
5968,HSHS St Francis Hospital,rating_balance,3.0
5969,HSHS St Francis Hospital,rating_balance,1.0
5971,SSM Health Good Samiritan Hospital,rating_balance,2.0
5972,SSM Health Good Samiritan Hospital,rating_balance,2.0
5974,SSM Health Good Samiritan Hospital,rating_balance,4.0
5975,SSM Health Good Samiritan Hospital,rating_balance,3.0
5976,SSM Health Good Samiritan Hospital,rating_balance,5.0
5977,SSM Health Good Samiritan Hospital,rating_balance,4.0
5978,SSM Health Good Samiritan Hospital,rating_balance,4.0
5979,SSM Health Good Samiritan Hospital,rating_balance,1.0
5980,SSM Health Good Samiritan Hospital,rating_balance,5.0
5981,SSM Health Good Samiritan Hospital,rating_balance,5.0
5982,SSM Health Good Samiritan Hospital,rating_balance,2.0
5983,SSM Health Good Samiritan Hospital,rating_balance,2.0
5985,SSM Health Good Samiritan Hospital,rating_balance,4.0
5986,SSM Health Good Samiritan Hospital,rating_balance,3.0
5987,SSM Health Good Samiritan Hospital,rating_balance,5.0
5988,SSM Health Good Samiritan Hospital,rating_balance,4.0
5989,SSM Health Good Samiritan Hospital,rating_balance,4.0
5990,SSM Health Good Samiritan Hospital,rating_balance,1.0
5991,SSM Health Good Samiritan Hospital,rating_balance,5.0
5992,SSM Health Good Samiritan Hospital,rating_balance,2.0
5993,SSM Health Good Samiritan Hospital,rating_balance,2.0
5995,SSM Health Good Samiritan Hospital,rating_balance,4.0
5996,SSM Health Good Samiritan Hospital,rating_balance,3.0
5997,SSM Health Good Samiritan Hospital,rating_balance,5.0
5998,SSM Health Good Samiritan Hospital,rating_balance,4.0
5999,SSM Health Good Samiritan Hospital,rating_balance,4.0
6000,SSM Health Good Samiritan Hospital,rating_balance,1.0
6001,OSF Holy Family Medical Center,rating_balance,5.0
6002,OSF Holy Family Medical Center,rating_balance,5.0
6003,OSF Holy Family Medical Center,rating_balance,5.0
6004,OSF Holy Family Medical Center,rating_balance,5.0
6005,OSF Holy Family Medical Center,rating_balance,5.0
6006,OSF Holy Family Medical Center,rating_balance,5.0
6007,OSF Holy Family Medical Center,rating_balance,5.0
6008,OSF Holy Family Medical Center,rating_balance,5.0
6009,OSF Holy Family Medical Center,rating_balance,5.0
6010,OSF Holy Family Medical Center,rating_balance,5.0
6011,OSF Holy Family Medical Center,rating_balance,5.0
6012,OSF Holy Family Medical Center,rating_balance,5.0
6013,OSF Holy Family Medical Center,rating_balance,5.0
6014,OSF Holy Family Medical Center,rating_balance,5.0
6015,OSF Holy Family Medical Center,rating_balance,5.0
6016,OSF Holy Family Medical Center,rating_balance,5.0
6017,OSF Holy Family Medical Center,rating_balance,5.0
6018,OSF Holy Family Medical Center,rating_balance,5.0
6019,OSF Holy Family Medical Center,rating_balance,5.0
6020,OSF Holy Family Medical Center,rating_balance,5.0
6021,OSF Holy Family Medical Center,rating_balance,5.0
6022,OSF Holy Family Medical Center,rating_balance,5.0
6023,OSF Holy Family Medical Center,rating_balance,5.0
6024,OSF Holy Family Medical Center,rating_balance,5.0
6025,OSF Holy Family Medical Center,rating_balance,5.0
6026,OSF Holy Family Medical Center,rating_balance,5.0
6027,OSF Holy Family Medical Center,rating_balance,5.0
6028,OSF Holy Family Medical Center,rating_balance,5.0
6029,OSF Holy Family Medical Center,rating_balance,5.0
6030,OSF Holy Family Medical Center,rating_balance,5.0
6031,OSF Holy Family Medical Center,rating_balance,5.0
6032,OSF Holy Family Medical Center,rating_balance,5.0
6033,OSF Holy Family Medical Center,rating_balance,5.0
6034,OSF Holy Family Medical Center,rating_balance,5.0
6035,OSF Holy Family Medical Center,rating_balance,5.0
6036,OSF Holy Family Medical Center,rating_balance,5.0
6037,OSF Holy Family Medical Center,rating_balance,5.0
6038,OSF Holy Family Medical Center,rating_balance,5.0
6039,OSF Holy Family Medical Center,rating_balance,5.0
6040,OSF Holy Family Medical Center,rating_balance,5.0
6041,Genesis Medical Silvis,rating_balance,2.0
6042,Genesis Medical Silvis,rating_balance,1.0
6044,Genesis Medical Silvis,rating_balance,1.0
6046,Genesis Medical Silvis,rating_balance,4.0
6048,Genesis Medical Silvis,rating_balance,2.0
6049,Genesis Medical Silvis,rating_balance,4.0
6050,Genesis Medical Silvis,rating_balance,5.0
6052,Crossroads Community Hospital,rating_balance,1.0
6053,Crossroads Community Hospital,rating_balance,2.0
6054,Crossroads Community Hospital,rating_balance,3.0
6055,Crossroads Community Hospital,rating_balance,1.0
6056,Crossroads Community Hospital,rating_balance,1.0
6057,University of Illinois Hospital and Health Sciences System,rating_balance,3.0
6058,University of Illinois Hospital and Health Sciences System,rating_balance,3.0
6059,University of Illinois Hospital and Health Sciences System,rating_balance,5.0
6060,University of Illinois Hospital and Health Sciences System,rating_balance,2.0
6061,University of Illinois Hospital and Health Sciences System,rating_balance,1.0
6063,University of Illinois Hospital and Health Sciences System,rating_balance,2.0
6064,University of Illinois Hospital and Health Sciences System,rating_balance,1.0
6065,University of Illinois Hospital and Health Sciences System,rating_balance,3.0
6068,University of Illinois Hospital and Health Sciences System,rating_balance,3.0
6069,University of Illinois Hospital and Health Sciences System,rating_balance,4.0
6071,University of Illinois Hospital and Health Sciences System,rating_balance,2.0
6072,University of Illinois Hospital and Health Sciences System,rating_balance,3.0
6073,University of Illinois Hospital and Health Sciences System,rating_balance,5.0
6074,University of Illinois Hospital and Health Sciences System,rating_balance,3.0
6075,University of Illinois Hospital and Health Sciences System,rating_balance,5.0
6076,University of Illinois Hospital and Health Sciences System,rating_balance,4.0
6077,University of Illinois Hospital and Health Sciences System,rating_balance,4.0
6078,University of Illinois Hospital and Health Sciences System,rating_balance,5.0
6080,University of Illinois Hospital and Health Sciences System,rating_balance,2.0
6081,University of Illinois Hospital and Health Sciences System,rating_balance,3.0
6082,University of Illinois Hospital and Health Sciences System,rating_balance,4.0
6083,University of Illinois Hospital and Health Sciences System,rating_balance,4.0
6084,University of Illinois Hospital and Health Sciences System,rating_balance,5.0
6085,University of Illinois Hospital and Health Sciences System,rating_balance,1.0
6086,University of Illinois Hospital and Health Sciences System,rating_balance,3.0
6087,University of Illinois Hospital and Health Sciences System,rating_balance,2.0
6089,University of Illinois Hospital and Health Sciences System,rating_balance,4.0
6091,University of Illinois Hospital and Health Sciences System,rating_balance,3.0
6092,University of Illinois Hospital and Health Sciences System,rating_balance,3.0
6093,University of Illinois Hospital and Health Sciences System,rating_balance,5.0
6094,University of Illinois Hospital and Health Sciences System,rating_balance,4.0
6095,University of Illinois Hospital and Health Sciences System,rating_balance,2.0
6096,University of Illinois Hospital and Health Sciences System,rating_balance,5.0
6097,University of Illinois Hospital and Health Sciences System,rating_balance,3.0
6099,University of Illinois Hospital and Health Sciences System,rating_balance,4.0
6100,University of Illinois Hospital and Health Sciences System,rating_balance,3.0
6101,University of Illinois Hospital and Health Sciences System,rating_balance,4.0
6102,University of Illinois Hospital and Health Sciences System,rating_balance,4.0
6103,University of Illinois Hospital and Health Sciences System,rating_balance,2.0
6104,University of Illinois Hospital and Health Sciences System,rating_balance,2.0
6105,University of Illinois Hospital and Health Sciences System,rating_balance,2.0
6106,University of Illinois Hospital and Health Sciences System,rating_balance,4.0
6107,University of Illinois Hospital and Health Sciences System,rating_balance,4.0
6108,University of Illinois Hospital and Health Sciences System,rating_balance,1.0
6109,University of Illinois Hospital and Health Sciences System,rating_balance,4.0
6110,University of Illinois Hospital and Health Sciences System,rating_balance,3.5
6111,University of Illinois Hospital and Health Sciences System,rating_balance,3.5
6112,OSF Saint James-John W Albrecht Medical Center,rating_balance,4.0
6113,OSF Saint James-John W Albrecht Medical Center,rating_balance,4.0
6114,OSF Saint James-John W Albrecht Medical Center,rating_balance,4.0
6115,OSF Saint James-John W Albrecht Medical Center,rating_balance,4.0
6116,OSF Saint James-John W Albrecht Medical Center,rating_balance,4.0
6117,OSF Saint James-John W Albrecht Medical Center,rating_balance,4.0
6118,OSF Saint James-John W Albrecht Medical Center,rating_balance,4.0
6119,OSF Saint James-John W Albrecht Medical Center,rating_balance,4.0
6120,OSF Saint James-John W Albrecht Medical Center,rating_balance,4.0
6121,OSF Saint James-John W Albrecht Medical Center,rating_balance,4.0
6122,OSF Saint James-John W Albrecht Medical Center,rating_balance,4.0
